Marca,Submarca,Version,Modelo,Transmision,Combustible,Cilindros,Potencia,Tamaño,Categoria,Rend_Ciudad,Ren_Carretera,Rend_Comb,Rend_Ajustado,CO2,Nox,Calificacion_Gas,Calificacion_ContamAire
FORD,MUSTANG,2PTS 5.0L 8CIL 412HP MAN,2012,MAN,Gasolina,8,412,5,AUTOS DEPORTIVOS,7.8,12.9,9.49,7.12,328,33,2,6
FORD,MUSTANG,2PTS 5.0L 8CIL 412HP AUT,2012,AUT,Gasolina,8,412,5,AUTOS DEPORTIVOS,7.8,12.9,9.49,7.12,328,33,2,6
FORD,MUSTANG,2PTS 5.0L 8CIL 412HP MAN,2013,MAN,Gasolina,8,412,5,AUTOS DEPORTIVOS,7.8,12.9,9.49,7.12,328,33,2,6
FORD,MUSTANG,2PTS 5.0L 8CIL 412HP AUT,2013,AUT,Gasolina,8,412,5,AUTOS DEPORTIVOS,7.8,12.9,9.49,7.12,328,33,2,6
PORSCHE,911,GT3 COUPE 2PTS 3.8L 6CIL 475HP PDK,2015,PDK,Gasolina,6,475,3.8,AUTOS DEPORTIVOS,7.8,12.5,9.39,7.04,331,13,2,8
PORSCHE,911,GT3 2PTAS 3.8L 6CIL 475HP PDK,2017,PDK,Gasolina,6,475,3.8,AUTOS DEPORTIVOS,7.8,12.5,9.39,7.04,331,28,2,6
PORSCHE,911,GT3 2PTAS 3.8L 6CIL 475 HP PDK,2016,PDK,Gasolina,6,475,3.8,AUTOS DEPORTIVOS,7.8,12.5,9.39,7.04,331,28,2,6
CHEVROLET,CORVETTE,COUPE RWD 2PTS 6.2L 8CIL 455HP AUT,2016,AUT,Gasolina,8,455,6.2,AUTOS DEPORTIVOS,7.74,14.37,9.77,7.33,318,6,3,9
FORD,MUSTANG,SHELBY GT 500 2PTS 5.4L 8CIL 550HP MAN,2011,M6,Gasolina,8,550,5.4,AUTOS DEPORTIVOS,7.7,13.5,9.55,7.16,326,19,2,7
NISSAN,370Z,2PTS 3.7L 6CIL 329HP MAN,2011,M6,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
NISSAN,370Z,2PTS 3.7L 6CIL 329HP AUT,2011,AUT,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
NISSAN,370Z,2PTS 3.7L 6CIL 329HP AUT,2012,AUT,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
NISSAN,370Z,2PTS 3.7L 6CIL 329HP MAN,2012,MAN,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
FORD,MUSTANG,SHELBY 2PTS 5.4L 8CIL 550HP MAN,2012,MAN,Gasolina,8,550,5.4,AUTOS DEPORTIVOS,7.7,13.5,10.87,8.15,286,19,4,?
NISSAN,370Z,2PTS 3.7L 6CIL 329HP MAN,2014,MAN,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
NISSAN,370Z,2PTS 3.7L 6CIL 329HP AUT,2014,AUT,Gasolina,6,329,3.7,AUTOS DEPORTIVOS,7.7,11.1,8.93,6.7,348,6,1,9
AUDI,A5,SPORTBACK 4PTS 3.2L 6CIL 265HP S TRONIC FSI QUATTRO,2011,S TRONIC,Gasolina,4,265,3.2,AUTOS DEPORTIVOS,7.69,14.93,9.84,7.38,316,8,3,9
AUDI,A5,SPORTBACK 4X4 5PTS 3.2L 6CIL 265HP STRONIC QUATTRO FSI,2012,S TRONIC,Gasolina,6,265,3.2,AUTOS DEPORTIVOS,7.69,14.93,9.84,7.38,316,8,3,9
DODGE,CHALLENGER,R/T 2PTS 5.7L 8CIL 372HP AUT,2012,AUT,Gasolina,8,372,5.7,AUTOS DEPORTIVOS,7.69,13.17,9.46,7.1,329,15,2,8
DODGE,CHALLENGER,R/T 2PTS 5.7L 8CIL 372HP AUT,2013,AUT,Gasolina,8,372,5.7,AUTOS DEPORTIVOS,7.69,13.17,9.46,7.1,329,15,2,8
PORSCHE,911,TURBO COUPE 2PTS 3.8L 6CIL 520HP PDK TRACCIÓN INTEGRAL,2014,PDK,Gasolina,6,520,3.8,AUTOS DEPORTIVOS,7.58,12.98,9.33,6.99,333,24,2,7
PORSCHE,911,TURBO S COUPE 2PTS 3.8L 6CIL 560HP PDK TRACCIÓN INTEGRAL,2014,PDK,Gasolina,6,560,3.8,AUTOS DEPORTIVOS,7.57,12.98,9.32,6.99,334,24,2,7
CHEVROLET,CAMARO,COUPE 2PTS 6.2L 8CIL 400HP AUT,2015,AUT,Gasolina,8,400,6.2,AUTOS DEPORTIVOS,7.53,12.8,9.24,6.93,336,12,2,9
CHEVROLET,CORVETTE,COUPE Z51 2PTAS 6.2L 8CIL 455HP AUT,2017,AUT,Gasolina,8,455,6.2,AUTOS DEPORTIVOS,7.52,13.99,9.5,7.12,327,4,2,9
CHEVROLET,CORVETTE,STINGRAY 2PTAS 6.2L 8CIL 455HP AUT,2018,AUT,Gasolina,8,455,6.2,AUTOS DEPORTIVOS,7.52,13.9,9.48,7.11,328,4,2,9
PORSCHE,911,CARRERA S COUPE 2PTS 3.8L 6CIL 400HP MAN,2014,MAN,Gasolina,6,400,3.8,AUTOS DEPORTIVOS,7.52,13.7,9.44,7.08,329,37,2,6
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP MAN,2013,MAN,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,7.44,11.14,8.75,6.56,355,24,1,7
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP MAN,2014,MAN,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,7.4,11.05,8.69,6.52,358,6,1,9
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP AUT,2014,AUT,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,7.4,11.05,8.69,6.52,358,6,1,9
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP MAN,2015,MAN,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,7.4,11.05,8.69,6.52,358,6,1,9
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP AUT,2015,AUT,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,7.4,11.05,8.69,6.52,358,6,1,9
DODGE,CHALLENGER,RALLYE REDLINE 2PTS 3.6L 6CIL 305HP AUT,2014,AUT,Gasolina,6,305,3.6,AUTOS DEPORTIVOS,7.37,13.54,9.27,6.95,335,8,2,9
CHEVROLET,CORVETTE,ZR1 2PTS 6.2L 8CIL 638HP MAN,2013,MAN,Gasolina,8,638,6.2,AUTOS DEPORTIVOS,7.35,12.63,9.05,6.79,343,25,1,6
PORSCHE,911,CARRERA S CABRIOLET 2PTS 3.8L 6CIL 400HP MAN,2014,MAN,Gasolina,6,400,3.8,AUTOS DEPORTIVOS,7.35,13.33,9.21,6.91,338,37,2,6
DODGE,CHALLENGER,SCAT PACK 2PTAS 6.4L 8CIL 485HP AUT,2016,AUT,Gasolina,8,485,6.4,AUTOS DEPORTIVOS,7.35,12.96,9.13,6.85,341,25,2,6
PORSCHE,911,GT3 2PTS 4.0L 6CIL 500HP MAN,2012,MAN,Gasolina,6,500,4,AUTOS DEPORTIVOS,7.28,11.89,8.82,6.61,353,14,1,8
CHEVROLET,CORVETTE,2PTS 6.2L 8CIL 430HP MAN,2013,MAN,Gasolina,8,430,6.2,AUTOS DEPORTIVOS,7.25,13.35,9.13,6.85,341,13,2,8
CHEVROLET,CORVETTE,2PTS 6.2L 8CIL 430HP MAN,2011,M6,Gasolina,8,430,6.2,AUTOS DEPORTIVOS,7.25,13.35,9.13,6.85,341,13,2,8
CHEVROLET,CORVETTE,COUPE 2PTS 6.2L 8CIL 430HP MAN,2012,MAN,Gasolina,8,430,6.2,AUTOS DEPORTIVOS,7.25,13.35,9.13,6.85,341,13,2,8
PORSCHE,911,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 400HP MAN,2014,MAN,Gasolina,6,400,3.8,AUTOS DEPORTIVOS,7.24,13.16,9.08,6.81,342,37,2,6
PORSCHE,911,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 400HP MAN,2014,MAN,Gasolina,6,400,3.8,AUTOS DEPORTIVOS,7.19,12.99,9,6.75,346,37,1,6
FORD,MUSTANG,SHELBY GT 350 COUPE 2PTAS 5.2L 8CIL 526HP MAN,2017,MAN,Gasolina,8,526,5.2,AUTOS DEPORTIVOS,7.13,12.26,8.79,6.59,354,12,1,9
DODGE,CHALLENGER,SRT-8 2PTS 6.4L 8CIL 470HP AUT,2011,AUT,Gasolina,8,470,6.4,AUTOS DEPORTIVOS,7.1,12.75,8.87,6.65,351,21,1,7
PORSCHE,911,R 2PTAS 4.0L 6CIL 500HP MAN,2017,MAN,Gasolina,6,500,4,AUTOS DEPORTIVOS,7,11.9,8.59,6.44,362,28,1,6
PORSCHE,911,R 2PTAS 4.0L 6CIL 500HP MAN,2016,MAN,Gasolina,6,500,4,AUTOS DEPORTIVOS,7,11.9,8.59,6.44,362,28,1,6
CHEVROLET,CORVETTE,COUPE RWD 2PTS 6.2L 8CIL 625HP AUT SUPER CARGADO,2016,AUT,Gasolina,8,625,6.2,AUTOS DEPORTIVOS,6.97,12.58,8.72,6.54,356,6,1,9
CHEVROLET,CORVETTE,COUPE Z06 2PTAS 6.2L 8CIL 625HP AUT SUPER CARGADO,2017,AUT,Gasolina,8,625,6.2,AUTOS DEPORTIVOS,6.97,12.54,8.71,6.53,357,4,1,9
CHEVROLET,CORVETTE,Z06 2PTAS 6.2L 8CIL 625HP AUT,2018,AUT,Gasolina,8,625,6.2,AUTOS DEPORTIVOS,6.97,12.5,8.7,6.53,357,4,1,9
DODGE,CHALLENGER,SRT-8 2PTS 6.4L 8CIL 470HP AUT,2012,AUT,Gasolina,8,470,6.4,AUTOS DEPORTIVOS,6.95,12.58,8.7,6.53,357,21,1,7
DODGE,CHALLENGER,SRT-8 2PTS 6.4L 8CIL 470HP AUT,2013,AUT,Gasolina,8,470,6.4,AUTOS DEPORTIVOS,6.95,12.58,8.7,6.53,357,21,1,7
DODGE,CHALLENGER,R/T 2PTS 5.7L 8CIL 372HP AUT,2014,AUT,Gasolina,8,372,5.7,AUTOS DEPORTIVOS,6.9,12.09,8.55,6.41,364,12,1,9
DODGE,CHALLENGER,SRT-8 2PTS 6.4L 8CIL 470HP AUT,2014,AUT,Gasolina,8,470,6.4,AUTOS DEPORTIVOS,6.85,10.6,8.15,6.11,382,25,0,6
DODGE,CHALLENGER,SUPERCHARGED SRT 2PTAS 6.2L 8CIL 707HP AUT,2016,AUT,Gasolina,8,707,6.2,AUTOS DEPORTIVOS,6.57,12.21,8.29,6.22,375,31,0,6
CHEVROLET,CAMARO,ZL1 COUPE 2PTAS 6.2L 8CIL 650HP AUT,2018,AUT,Gasolina,8,650,6.2,AUTOS DEPORTIVOS,6.5,11.48,8.08,6.06,385,9,0,9
CHEVROLET,CAMARO,ZL1 CONVERTIBLE 2PTAS 6.2L 8CIL 650HP SUPERCARGADO AUT,2018,AUT,Gasolina,8,650,6.2,AUTOS DEPORTIVOS,6.5,11.48,8.08,6.06,385,9,0,9
CHEVROLET,CAMARO,2PTAS 6.2L 8CIL 650HP AUT SUPERCARGADO,2017,AUT,Gasolina,8,650,6.2,AUTOS DEPORTIVOS,6.42,11.18,7.94,5.96,392,8,0,9
PORSCHE,911,CARRERA 2 COUPÉ 2PTS 3.6L 6CIL 345HP MAN,2011,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.21,12.35,9.26,6.95,336,13,2,?
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 345HP MAN,2011,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.21,12.35,9.26,6.95,336,13,2,?
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 350HP MAN,2012,MAN,Gasolina,6,350,3.6,AUTOS DEPORTIVOS,6.21,12.35,9.26,6.95,336,13,2,?
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.6L 6CIL 350HP MAN,2012,MAN,Gasolina,6,350,3.6,AUTOS DEPORTIVOS,6.21,12.35,9.26,6.95,336,13,2,?
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP MAN QUATTRO,2013,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.1,12.32,9.15,6.86,340,33,2,?
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP MAN QUATTRO,2013,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.1,12.32,9.15,6.86,340,33,2,?
CHEVROLET,CAMARO,ZL1 COUPE 2PTS 6.2L 8CIL 580HP AUT,2013,AUT,Gasolina,8,580,6.2,AUTOS DEPORTIVOS,6.08,10.37,7.47,5.6,416,24,0,7
PORSCHE,911,CARRERA 2 COUPÉ 2PTS 3.6L 6CIL 345HP PDK,2011,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,48,2,?
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 345HP PDK,2011,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,48,2,?
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 350HP PDK,2012,PDK,Gasolina,6,350,3.6,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,48,2,?
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.6L 6CIL 350HP PDK,2012,PDK,Gasolina,6,350,3.6,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,48,2,?
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP MAN,2011,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.05,9.06,6.79,343,33,1,?
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP MAN,2011,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.05,9.06,6.79,343,33,1,?
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP PDK QUATTRO,2011,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP PDK QUATTRO,2011,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 530HP PDK QUATTRO,2011,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 530HP PDK QUATTRO,2011,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,CABRIOLET 4X4 2PTS 3.8L 6CIL 500HP MAN TURBO,2012,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.05,9.06,6.79,343,33,1,?
PORSCHE,911,CABRIOLET 4X4 2PTS 3.8L 6CIL 500HP PDK QUATTRO TURBO,2012,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,CABRIOLET S 4X4 2PTS 3.8L 6CIL 530HP PDK QUATTRO TURBO,2012,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,COUPE 4X4 2PTS 3.8L 6CIL 500HP MAN TURBO,2012,MAN,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.05,9.06,6.79,343,33,1,?
PORSCHE,911,COUPÉ 4X4 2PTS 3.8L 6CIL 500HP PDK QUATTRO TURBO,2012,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,COUPÉ S 4X4 2PTS 3.8L 6CIL 530HP PDK QUATTRO TURBO,2012,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.06,12.35,9.12,6.84,341,52,2,?
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP PDK QUATTRO,2013,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.05,12.75,9.18,6.89,339,52,2,?
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP PDK QUATTRO,2013,PDK,Gasolina,6,500,3.8,AUTOS DEPORTIVOS,6.05,12.75,9.18,6.89,339,52,2,?
PORSCHE,911,TURBO S COUPÉ 2PTS 3.8L 6CIL 530HP PDK QUATTRO,2013,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.05,12.75,9.18,6.89,339,52,2,?
PORSCHE,911,TURBO S CABRIOLET 2PTS 3.8L 6CIL 530HP PDK QUATTRO,2013,PDK,Gasolina,6,530,3.8,AUTOS DEPORTIVOS,6.05,12.75,9.18,6.89,339,52,2,?
PORSCHE,911,CARRERA 4 COUPÉ 2PTS 3.6L 6CIL 345HP MAN,2011,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.02,11.91,8.99,6.75,346,13,1,?
PORSCHE,911,CARRERA 4 CABRIOLET 2PTS 3.6L 6CIL 345HP MAN,2011,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.02,11.91,8.99,6.75,346,13,1,?
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.6L 6CIL 345HP MAN,2012,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.02,11.91,8.99,6.75,346,13,1,?
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.6L 6CIL 345HP MAN,2012,MAN,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,6.02,11.91,8.99,6.75,346,13,1,?
DODGE,VIPER,SRT COUPE 2PTS 8.4L 10CIL 640HP MAN,2014,MAN,Gasolina,10,640,8.4,AUTOS DEPORTIVOS,5.9,10.52,7.35,5.51,423,11,0,9
DODGE,VIPER,SRT GTS COUPE 2PTS 8.4L 10CIL 640HP MAN,2014,MAN,Gasolina,10,640,8.4,AUTOS DEPORTIVOS,5.9,10.52,7.35,5.51,423,11,0,9
DODGE,VIPER,GTS 2PTAS 8.4L 10CIL 645HP MAN,2016,MAN,Gasolina,10,645,8.4,AUTOS DEPORTIVOS,5.9,10.52,7.35,5.51,423,5,0,9
PORSCHE,911,CARRERA 4 COUPÉ 2PTS 3.6L 6CIL 345HP PDK,2011,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,5.75,11.63,8.67,6.5,358,48,1,?
PORSCHE,911,CARRERA 4 CABRIOLET 2PTS 3.6L 6CIL 345HP PDK,2011,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,5.75,11.63,8.67,6.5,358,48,1,?
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.6L 6CIL 345HP PDK,2012,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,5.75,11.63,8.67,6.5,358,48,1,?
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.6L 6CIL 345HP PDK,2012,PDK,Gasolina,6,345,3.6,AUTOS DEPORTIVOS,5.75,11.63,8.67,6.5,358,48,1,?
LAMBORGHINI,HURACAN,2PTS 5.2L 10CIL 610HP AUT,2015,AUT,Gasolina,10,610,5.2,AUTOS DEPORTIVOS,5.6,10.6,8.32,6.24,374,32,0,?
PORSCHE,911,GT2 RS 2PTS 3.6L 6CIL 523HP MAN BITURBO,2011,MAN,Gasolina,6,620,3.6,AUTOS DEPORTIVOS,5.59,11.49,7.27,5.45,428,41,0,6
PORSCHE,911,GT2 RS 2PTS 3.6L 6CIL 620HP MAN BITURBO,2012,MAN,Gasolina,6,620,3.6,AUTOS DEPORTIVOS,5.59,11.49,7.27,5.45,428,41,0,6
JAGUAR,XKR,SC 2PTS 5.0L 8CIL 510HP AUT,2011,AUT,Gasolina,8,510,5,AUTOS DEPORTIVOS,5.3,11.62,7.02,5.26,443,16,0,8
JAGUAR,XKR,SC 2PTS 5.0L 8CIL 510HP AUT,2012,AUT,Gasolina,8,510,5,AUTOS DEPORTIVOS,5.3,11.62,8.23,6.17,378,16,0,?
JAGUAR,XKR,SC 2PTS 5.0L 8CIL 510HP AUT,2013,AUT,Gasolina,8,510,5,AUTOS DEPORTIVOS,5.3,11.62,8.23,6.17,378,16,0,?
PORSCHE,911,GT3 2PTS 3.8L 6CIL 475HP PDK,2014,PDK,Gasolina,6,475,3.8,AUTOS DEPORTIVOS,5.29,11.24,8.15,6.11,382,17,0,?
AUDI,A5,SPORTBACK 4X4 5PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2012,S TRONIC,Gasolina,6,333,3,AUTOS DEPORTIVOS,5.13,10.2,7.79,5.84,399,54,0,?
PORSCHE,911,GT3 2PTS 3.8L 6CIL 435HP MAN,2011,MAN,Gasolina,6,435,3.8,AUTOS DEPORTIVOS,5.05,11.24,7.9,5.93,393,22,0,?
PORSCHE,911,GT3 2PTS 3.8L 6CIL 450HP MAN,2011,MAN,Gasolina,6,450,3.8,AUTOS DEPORTIVOS,5.05,11.24,7.9,5.93,393,22,0,?
PORSCHE,911,GT3 2PTS 3.8L 6CIL 450HP MAN,2012,MAN,Gasolina,6,450,3.8,AUTOS DEPORTIVOS,5.05,11.24,7.9,5.93,393,22,0,?
LAMBORGHINI,GALLARDO,COUPE 2WD 2PTS 5.2L 10CIL 550HP MAN,2013,MAN,Gasolina,10,550,5.2,AUTOS DEPORTIVOS,5,10.9,7.79,5.84,399,30,0,?
LAMBORGHINI,140 GALLARDO,COUPÉ 2PTS 5.2L 10CIL 560HP MAN,2011,MAN,Gasolina,10,560,5.2,AUTOS DEPORTIVOS,4.8,10.4,7.5,5.62,415,40,0,?
LAMBORGHINI,140 GALLARDO,SPYDER 2PTS 5.2L 10CIL 560HP MAN,2011,MAN,Gasolina,10,560,5.2,AUTOS DEPORTIVOS,4.8,10.3,7.48,5.61,416,40,0,?
LAMBORGHINI,GALLARDO,COUPE 2PTS 5.2L 10CIL 560HP MAN,2013,MAN,Gasolina,10,560,5.2,AUTOS DEPORTIVOS,4.8,10.4,7.5,5.62,415,40,0,?
LAMBORGHINI,GALLARDO,SPYDER 2PTS 5.2L 10CIL 560HP MAN,2013,MAN,Gasolina,10,560,5.2,AUTOS DEPORTIVOS,4.8,10.3,7.48,5.61,416,40,0,?
LAMBORGHINI,GALLARDO,SUPERLEGGERA 2PTS 5.2L 10CIL 570HP MAN,2013,MAN,Gasolina,10,570,5.2,AUTOS DEPORTIVOS,4.8,10.4,7.5,5.62,415,50,0,?
MERCEDES,SLR,2PTS 5.5L 8CIL 617HP AUT,2011,AUT,Gasolina,8,617,5.5,AUTOS DEPORTIVOS,4.5,9.43,7.02,5.26,443,62,0,?
LAMBORGHINI,AVENTADOR,COUPE 2PTS 6.5L 12CIL 700HP AUT,2013,AUT,Gasolina,12,700,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,ROADSTER 2PTS 6.5L 12CIL 700HP AUT,2013,AUT,Gasolina,12,700,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,COUPE 2PTS 6.5L 12CIL 700HP AUT,2016,AUT,Gasolina,12,700,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,ROADSTER 2PTS 6.5L 12CIL 700HP AUT,2016,AUT,Gasolina,12,700,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,SV COUPE 2PTS 6.5L 12CIL 700HP AUT,2016,AUT,Gasolina,12,750,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,SV ROADSTER 2PTS 6.5L 12CIL 700HP AUT,2016,AUT,Gasolina,12,750,6.5,AUTOS DEPORTIVOS,4,9.3,6.47,4.85,480,20,0,?
LAMBORGHINI,AVENTADOR,2PTS 6.5L 12CIL 700HP AUT,2012,AUT,Gasolina,12,700,6.5,AUTOS DEPORTIVOS,3.7,8.9,6.08,4.56,511,170,0,?
LAMBORGHINI,MURCIELAGO,COUPE 2PTS 6.5L 12CIL 650HP MAN,2013,MAN,Gasolina,12,650,6.5,AUTOS DEPORTIVOS,3.1,6.7,5.05,3.79,615,50,0,?
LAMBORGHINI,MURCIELAGO,ROADSTER 2PTS 6.5L 12CIL 650HP MAN,2013,MAN,Gasolina,12,650,6.5,AUTOS DEPORTIVOS,3.1,6.7,5.05,3.79,615,50,0,?
LAMBORGHINI,MURCIELAGO,SUPERVELOCE 2PTS 6.5L 12CIL 670HP MAN,2013,MAN,Gasolina,12,670,6.5,AUTOS DEPORTIVOS,3.1,7.3,5.16,3.87,603,40,0,?
SMART,FORTWO,MICRO HBRID DRIVE 3PTS 1.0L 3CIL 69HP AUT,2012,AUT,Gasolina,3,69,1,AUTOS SUBCOMPACTOS,22.22,25.64,24.83,18.62,125,11,9,9
SMART,FORTWO,MICRO HBRID DRIVE 2/3PTS 1.0L 3CIL 69HP AUT,2013,AUT,Gasolina,3,69,1,AUTOS SUBCOMPACTOS,22.22,25.64,24.83,18.62,125,11,9,9
SMART,FORTWO,MICRO HBRIDO DRIVE 3PTS 1.0L 3CIL 69HP AUT,2014,AUT,Gasolina,3,69,1,AUTOS SUBCOMPACTOS,22.22,25.64,24.83,18.62,125,11,9,9
MITSUBISHI,MIRAGE,5PTAS 1.2L 3CIL 76HP MAN,2016,MAN,Gasolina,3,76,1.2,AUTOS SUBCOMPACTOS,21.15,27.62,23.64,17.73,131,40,9,6
MITSUBISHI,MIRAGE,5PTAS 1.2L 3CIL 76HP CVT,2016,CVT,Gasolina,3,76,1.2,AUTOS SUBCOMPACTOS,20.93,27.84,23.56,17.67,132,20,9,7
SMART,FORFOUR,5PTAS 1.0L 3CIL 71HP MAN,2018,MAN,Gasolina,3,71,0.999,AUTOS SUBCOMPACTOS,20.83,26.32,24.2,18.15,128,9,9,9
SMART,FORFOUR,5PTAS 1.0L 3CIL 71HP MAN,2016,MAN,Gasolina,3,71,0.999,AUTOS SUBCOMPACTOS,20.83,26.32,24.2,18.15,128,9,9,9
DODGE,ATTITUDE,4PTAS 1.2L 3CIL 76HP MAN,2016,MAN,Gasolina,3,76,1.2,AUTOS SUBCOMPACTOS,20.64,27.74,23.33,17.5,133,45,9,5
VW,VENTO,SEDAN 4PTS 1.6L 4CIL 105HP MAN TURBO DIESEL,2015,MAN,Diesel,4,105,1.6,AUTOS SUBCOMPACTOS,20.5,29.2,24.86,18.64,144,161,9,?
VW,VENTO,SEDAN 4PTAS 1.6L 4CIL 105HP MAN TURBO DIESEL,2016,MAN,Diesel,4,105,1.6,AUTOS SUBCOMPACTOS,20.5,29.2,24.86,18.64,144,161,9,?
SMART,FORTWO,2PTAS 1.0L 3CIL 71HP MAN,2018,MAN,Gasolina,3,71,0.999,AUTOS SUBCOMPACTOS,20.41,27.03,24.15,18.11,129,6,9,9
SMART,FORTWO,CONVERTIBLE 2PTAS 1.0L 3CIL 90HP TURBO AUT,2018,AUT,Gasolina,3,90,0.898,AUTOS SUBCOMPACTOS,20.41,26.32,23.92,17.94,130,14,9,?
